source_file,modified_file,transformation,parameters,width,height,label
artworks_met/met_0029_351287.jpg,artworks_met/contrast/met_0029_351287_contrast.jpg,contrast,factor=1.40,446,625,plagiarized
artworks_met/met_0029_351287.jpg,artworks_met/crop/met_0029_351287_crop.jpg,crop,center_crop=85%;resize_to_original=true,446,625,plagiarized
artworks_met/met_0029_351287.jpg,artworks_met/resize/met_0029_351287_resize.jpg,resize,scale=50%;output_size=223x312;quality=92,446,625,plagiarized
artworks_met/met_0029_351287.jpg,artworks_met/rotate/met_0029_351287_rotate.jpg,rotate,angle=10;expand=false,446,625,plagiarized
artworks_met/met_0029_351287.jpg,artworks_met/watermark/met_0029_351287_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,446,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/blur/met_0030_394633_blur.jpg,blur,gaussian_radius=3.0,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/brightness/met_0030_394633_brightness.jpg,brightness,factor=1.35,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/compress/met_0030_394633_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/contrast/met_0030_394633_contrast.jpg,contrast,factor=1.40,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/crop/met_0030_394633_crop.jpg,crop,center_crop=85%;resize_to_original=true,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/resize/met_0030_394633_resize.jpg,resize,scale=50%;output_size=211x312;quality=92,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/rotate/met_0030_394633_rotate.jpg,rotate,angle=10;expand=false,422,625,plagiarized
artworks_met/met_0030_394633.jpg,artworks_met/watermark/met_0030_394633_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,422,625,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/blur/met_0031_394741_blur.jpg,blur,gaussian_radius=3.0,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/brightness/met_0031_394741_brightness.jpg,brightness,factor=1.35,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/compress/met_0031_394741_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/contrast/met_0031_394741_contrast.jpg,contrast,factor=1.40,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/crop/met_0031_394741_crop.jpg,crop,center_crop=85%;resize_to_original=true,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/resize/met_0031_394741_resize.jpg,resize,scale=50%;output_size=300x212;quality=92,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/rotate/met_0031_394741_rotate.jpg,rotate,angle=10;expand=false,600,423,plagiarized
artworks_met/met_0031_394741.jpg,artworks_met/watermark/met_0031_394741_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,600,423,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/blur/met_0032_435641_blur.jpg,blur,gaussian_radius=3.0,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/brightness/met_0032_435641_brightness.jpg,brightness,factor=1.35,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/compress/met_0032_435641_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/contrast/met_0032_435641_contrast.jpg,contrast,factor=1.40,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/crop/met_0032_435641_crop.jpg,crop,center_crop=85%;resize_to_original=true,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/resize/met_0032_435641_resize.jpg,resize,scale=50%;output_size=254x312;quality=92,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/rotate/met_0032_435641_rotate.jpg,rotate,angle=10;expand=false,507,624,plagiarized
artworks_met/met_0032_435641.jpg,artworks_met/watermark/met_0032_435641_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,507,624,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/blur/met_0033_435658_blur.jpg,blur,gaussian_radius=3.0,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/brightness/met_0033_435658_brightness.jpg,brightness,factor=1.35,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/compress/met_0033_435658_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/contrast/met_0033_435658_contrast.jpg,contrast,factor=1.40,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/crop/met_0033_435658_crop.jpg,crop,center_crop=85%;resize_to_original=true,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/resize/met_0033_435658_resize.jpg,resize,scale=50%;output_size=218x312;quality=92,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/rotate/met_0033_435658_rotate.jpg,rotate,angle=10;expand=false,436,625,plagiarized
artworks_met/met_0033_435658.jpg,artworks_met/watermark/met_0033_435658_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,436,625,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/blur/met_0034_435744_blur.jpg,blur,gaussian_radius=3.0,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/brightness/met_0034_435744_brightness.jpg,brightness,factor=1.35,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/compress/met_0034_435744_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/contrast/met_0034_435744_contrast.jpg,contrast,factor=1.40,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/crop/met_0034_435744_crop.jpg,crop,center_crop=85%;resize_to_original=true,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/resize/met_0034_435744_resize.jpg,resize,scale=50%;output_size=263x312;quality=92,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/rotate/met_0034_435744_rotate.jpg,rotate,angle=10;expand=false,526,624,plagiarized
artworks_met/met_0034_435744.jpg,artworks_met/watermark/met_0034_435744_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,526,624,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/blur/met_0035_435810_blur.jpg,blur,gaussian_radius=3.0,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/brightness/met_0035_435810_brightness.jpg,brightness,factor=1.35,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/compress/met_0035_435810_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/contrast/met_0035_435810_contrast.jpg,contrast,factor=1.40,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/crop/met_0035_435810_crop.jpg,crop,center_crop=85%;resize_to_original=true,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/resize/met_0035_435810_resize.jpg,resize,scale=50%;output_size=300x173;quality=92,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/rotate/met_0035_435810_rotate.jpg,rotate,angle=10;expand=false,599,346,plagiarized
artworks_met/met_0035_435810.jpg,artworks_met/watermark/met_0035_435810_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,599,346,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/blur/met_0036_435992_blur.jpg,blur,gaussian_radius=3.0,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/brightness/met_0036_435992_brightness.jpg,brightness,factor=1.35,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/compress/met_0036_435992_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/contrast/met_0036_435992_contrast.jpg,contrast,factor=1.40,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/crop/met_0036_435992_crop.jpg,crop,center_crop=85%;resize_to_original=true,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/resize/met_0036_435992_resize.jpg,resize,scale=50%;output_size=228x312;quality=92,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/rotate/met_0036_435992_rotate.jpg,rotate,angle=10;expand=false,455,624,plagiarized
artworks_met/met_0036_435992.jpg,artworks_met/watermark/met_0036_435992_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,455,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/blur/met_0037_436122_blur.jpg,blur,gaussian_radius=3.0,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/brightness/met_0037_436122_brightness.jpg,brightness,factor=1.35,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/compress/met_0037_436122_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/contrast/met_0037_436122_contrast.jpg,contrast,factor=1.40,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/crop/met_0037_436122_crop.jpg,crop,center_crop=85%;resize_to_original=true,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/resize/met_0037_436122_resize.jpg,resize,scale=50%;output_size=238x312;quality=92,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/rotate/met_0037_436122_rotate.jpg,rotate,angle=10;expand=false,476,624,plagiarized
artworks_met/met_0037_436122.jpg,artworks_met/watermark/met_0037_436122_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,476,624,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/blur/met_0038_436258_blur.jpg,blur,gaussian_radius=3.0,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/brightness/met_0038_436258_brightness.jpg,brightness,factor=1.35,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/compress/met_0038_436258_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/contrast/met_0038_436258_contrast.jpg,contrast,factor=1.40,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/crop/met_0038_436258_crop.jpg,crop,center_crop=85%;resize_to_original=true,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/resize/met_0038_436258_resize.jpg,resize,scale=50%;output_size=232x312;quality=92,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/rotate/met_0038_436258_rotate.jpg,rotate,angle=10;expand=false,465,625,plagiarized
artworks_met/met_0038_436258.jpg,artworks_met/watermark/met_0038_436258_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,465,625,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/blur/met_0039_436262_blur.jpg,blur,gaussian_radius=3.0,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/brightness/met_0039_436262_brightness.jpg,brightness,factor=1.35,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/compress/met_0039_436262_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/contrast/met_0039_436262_contrast.jpg,contrast,factor=1.40,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/crop/met_0039_436262_crop.jpg,crop,center_crop=85%;resize_to_original=true,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/resize/met_0039_436262_resize.jpg,resize,scale=50%;output_size=262x312;quality=92,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/rotate/met_0039_436262_rotate.jpg,rotate,angle=10;expand=false,524,624,plagiarized
artworks_met/met_0039_436262.jpg,artworks_met/watermark/met_0039_436262_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,524,624,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/blur/met_0040_436541_blur.jpg,blur,gaussian_radius=3.0,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/brightness/met_0040_436541_brightness.jpg,brightness,factor=1.35,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/compress/met_0040_436541_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/contrast/met_0040_436541_contrast.jpg,contrast,factor=1.40,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/crop/met_0040_436541_crop.jpg,crop,center_crop=85%;resize_to_original=true,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/resize/met_0040_436541_resize.jpg,resize,scale=50%;output_size=234x312;quality=92,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/rotate/met_0040_436541_rotate.jpg,rotate,angle=10;expand=false,467,625,plagiarized
artworks_met/met_0040_436541.jpg,artworks_met/watermark/met_0040_436541_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,467,625,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/blur/met_0041_436572_blur.jpg,blur,gaussian_radius=3.0,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/brightness/met_0041_436572_brightness.jpg,brightness,factor=1.35,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/compress/met_0041_436572_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/contrast/met_0041_436572_contrast.jpg,contrast,factor=1.40,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/crop/met_0041_436572_crop.jpg,crop,center_crop=85%;resize_to_original=true,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/resize/met_0041_436572_resize.jpg,resize,scale=50%;output_size=300x249;quality=92,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/rotate/met_0041_436572_rotate.jpg,rotate,angle=10;expand=false,599,498,plagiarized
artworks_met/met_0041_436572.jpg,artworks_met/watermark/met_0041_436572_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,599,498,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/blur/met_0042_436576_blur.jpg,blur,gaussian_radius=3.0,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/brightness/met_0042_436576_brightness.jpg,brightness,factor=1.35,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/compress/met_0042_436576_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/contrast/met_0042_436576_contrast.jpg,contrast,factor=1.40,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/crop/met_0042_436576_crop.jpg,crop,center_crop=85%;resize_to_original=true,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/resize/met_0042_436576_resize.jpg,resize,scale=50%;output_size=278x312;quality=92,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/rotate/met_0042_436576_rotate.jpg,rotate,angle=10;expand=false,555,624,plagiarized
artworks_met/met_0042_436576.jpg,artworks_met/watermark/met_0042_436576_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,555,624,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/blur/met_0043_436580_blur.jpg,blur,gaussian_radius=3.0,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/brightness/met_0043_436580_brightness.jpg,brightness,factor=1.35,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/compress/met_0043_436580_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/contrast/met_0043_436580_contrast.jpg,contrast,factor=1.40,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/crop/met_0043_436580_crop.jpg,crop,center_crop=85%;resize_to_original=true,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/resize/met_0043_436580_resize.jpg,resize,scale=50%;output_size=300x225;quality=92,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/rotate/met_0043_436580_rotate.jpg,rotate,angle=10;expand=false,599,450,plagiarized
artworks_met/met_0043_436580.jpg,artworks_met/watermark/met_0043_436580_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,599,450,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/blur/met_0044_436906_blur.jpg,blur,gaussian_radius=3.0,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/brightness/met_0044_436906_brightness.jpg,brightness,factor=1.35,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/compress/met_0044_436906_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/contrast/met_0044_436906_contrast.jpg,contrast,factor=1.40,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/crop/met_0044_436906_crop.jpg,crop,center_crop=85%;resize_to_original=true,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/resize/met_0044_436906_resize.jpg,resize,scale=50%;output_size=249x312;quality=92,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/rotate/met_0044_436906_rotate.jpg,rotate,angle=10;expand=false,498,624,plagiarized
artworks_met/met_0044_436906.jpg,artworks_met/watermark/met_0044_436906_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,498,624,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/blur/met_0045_446568_blur.jpg,blur,gaussian_radius=3.0,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/brightness/met_0045_446568_brightness.jpg,brightness,factor=1.35,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/compress/met_0045_446568_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/contrast/met_0045_446568_contrast.jpg,contrast,factor=1.40,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/crop/met_0045_446568_crop.jpg,crop,center_crop=85%;resize_to_original=true,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/resize/met_0045_446568_resize.jpg,resize,scale=50%;output_size=174x312;quality=92,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/rotate/met_0045_446568_rotate.jpg,rotate,angle=10;expand=false,347,625,plagiarized
artworks_met/met_0045_446568.jpg,artworks_met/watermark/met_0045_446568_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,347,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/blur/met_0046_448461_blur.jpg,blur,gaussian_radius=3.0,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/brightness/met_0046_448461_brightness.jpg,brightness,factor=1.35,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/compress/met_0046_448461_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/contrast/met_0046_448461_contrast.jpg,contrast,factor=1.40,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/crop/met_0046_448461_crop.jpg,crop,center_crop=85%;resize_to_original=true,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/resize/met_0046_448461_resize.jpg,resize,scale=50%;output_size=199x312;quality=92,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/rotate/met_0046_448461_rotate.jpg,rotate,angle=10;expand=false,398,625,plagiarized
artworks_met/met_0046_448461.jpg,artworks_met/watermark/met_0046_448461_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,398,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/blur/met_0047_448463_blur.jpg,blur,gaussian_radius=3.0,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/brightness/met_0047_448463_brightness.jpg,brightness,factor=1.35,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/compress/met_0047_448463_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/contrast/met_0047_448463_contrast.jpg,contrast,factor=1.40,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/crop/met_0047_448463_crop.jpg,crop,center_crop=85%;resize_to_original=true,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/resize/met_0047_448463_resize.jpg,resize,scale=50%;output_size=198x312;quality=92,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/rotate/met_0047_448463_rotate.jpg,rotate,angle=10;expand=false,395,625,plagiarized
artworks_met/met_0047_448463.jpg,artworks_met/watermark/met_0047_448463_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,395,625,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/blur/met_0048_449863_blur.jpg,blur,gaussian_radius=3.0,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/brightness/met_0048_449863_brightness.jpg,brightness,factor=1.35,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/compress/met_0048_449863_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/contrast/met_0048_449863_contrast.jpg,contrast,factor=1.40,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/crop/met_0048_449863_crop.jpg,crop,center_crop=85%;resize_to_original=true,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/resize/met_0048_449863_resize.jpg,resize,scale=50%;output_size=300x146;quality=92,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/rotate/met_0048_449863_rotate.jpg,rotate,angle=10;expand=false,599,293,plagiarized
artworks_met/met_0048_449863.jpg,artworks_met/watermark/met_0048_449863_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,599,293,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/blur/met_0049_451023_blur.jpg,blur,gaussian_radius=3.0,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/brightness/met_0049_451023_brightness.jpg,brightness,factor=1.35,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/compress/met_0049_451023_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/contrast/met_0049_451023_contrast.jpg,contrast,factor=1.40,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/crop/met_0049_451023_crop.jpg,crop,center_crop=85%;resize_to_original=true,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/resize/met_0049_451023_resize.jpg,resize,scale=50%;output_size=210x312;quality=92,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/rotate/met_0049_451023_rotate.jpg,rotate,angle=10;expand=false,420,624,plagiarized
artworks_met/met_0049_451023.jpg,artworks_met/watermark/met_0049_451023_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,420,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/blur/met_0050_451259_blur.jpg,blur,gaussian_radius=3.0,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/brightness/met_0050_451259_brightness.jpg,brightness,factor=1.35,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/compress/met_0050_451259_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/contrast/met_0050_451259_contrast.jpg,contrast,factor=1.40,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/crop/met_0050_451259_crop.jpg,crop,center_crop=85%;resize_to_original=true,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/resize/met_0050_451259_resize.jpg,resize,scale=50%;output_size=211x312;quality=92,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/rotate/met_0050_451259_rotate.jpg,rotate,angle=10;expand=false,422,624,plagiarized
artworks_met/met_0050_451259.jpg,artworks_met/watermark/met_0050_451259_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,422,624,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/blur/met_0051_451260_blur.jpg,blur,gaussian_radius=3.0,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/brightness/met_0051_451260_brightness.jpg,brightness,factor=1.35,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/compress/met_0051_451260_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/contrast/met_0051_451260_contrast.jpg,contrast,factor=1.40,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/crop/met_0051_451260_crop.jpg,crop,center_crop=85%;resize_to_original=true,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/resize/met_0051_451260_resize.jpg,resize,scale=50%;output_size=204x312;quality=92,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/rotate/met_0051_451260_rotate.jpg,rotate,angle=10;expand=false,409,625,plagiarized
artworks_met/met_0051_451260.jpg,artworks_met/watermark/met_0051_451260_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,409,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/blur/met_0052_451268_blur.jpg,blur,gaussian_radius=3.0,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/brightness/met_0052_451268_brightness.jpg,brightness,factor=1.35,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/compress/met_0052_451268_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/contrast/met_0052_451268_contrast.jpg,contrast,factor=1.40,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/crop/met_0052_451268_crop.jpg,crop,center_crop=85%;resize_to_original=true,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/resize/met_0052_451268_resize.jpg,resize,scale=50%;output_size=207x312;quality=92,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/rotate/met_0052_451268_rotate.jpg,rotate,angle=10;expand=false,414,625,plagiarized
artworks_met/met_0052_451268.jpg,artworks_met/watermark/met_0052_451268_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,414,625,plagiarized
artworks_met/met_0053_451725.jpg,artworks_met/blur/met_0053_451725_blur.jpg,blur,gaussian_radius=3.0,418,624,plagiarized
artworks_met/met_0053_451725.jpg,artworks_met/brightness/met_0053_451725_brightness.jpg,brightness,factor=1.35,418,624,plagiarized
artworks_met/met_0053_451725.jpg,artworks_met/compress/met_0053_451725_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,418,624,plagiarized
