image_a,image_b,label,transformation,pair_type
artworks_met/cma_0083_140161.jpg,artworks_met/rotate/cma_0084_125104_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0084_125104.jpg,artworks_met/rotate/cma_0084_125104_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0084_125104.jpg,artworks_met/rotate/cma_0085_138464_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0085_138464.jpg,artworks_met/rotate/cma_0085_138464_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0085_138464.jpg,artworks_met/rotate/cma_0086_127571_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0086_127571.jpg,artworks_met/rotate/cma_0086_127571_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0086_127571.jpg,artworks_met/rotate/cma_0087_109245_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0087_109245.jpg,artworks_met/rotate/cma_0087_109245_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0087_109245.jpg,artworks_met/rotate/cma_0088_122349_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0088_122349.jpg,artworks_met/rotate/cma_0088_122349_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0088_122349.jpg,artworks_met/rotate/cma_0089_160885_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0089_160885.jpg,artworks_met/rotate/cma_0089_160885_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0089_160885.jpg,artworks_met/rotate/cma_0090_140408_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0090_140408.jpg,artworks_met/rotate/cma_0090_140408_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0090_140408.jpg,artworks_met/rotate/cma_0091_117032_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0091_117032.jpg,artworks_met/rotate/cma_0091_117032_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0091_117032.jpg,artworks_met/rotate/cma_0092_135428_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0092_135428.jpg,artworks_met/rotate/cma_0092_135428_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0092_135428.jpg,artworks_met/rotate/cma_0093_131819_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0093_131819.jpg,artworks_met/rotate/cma_0093_131819_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0093_131819.jpg,artworks_met/rotate/cma_0094_150389_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0094_150389.jpg,artworks_met/rotate/cma_0094_150389_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0094_150389.jpg,artworks_met/rotate/cma_0095_148758_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0095_148758.jpg,artworks_met/rotate/cma_0095_148758_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0095_148758.jpg,artworks_met/rotate/cma_0096_138359_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0096_138359.jpg,artworks_met/rotate/cma_0096_138359_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0096_138359.jpg,artworks_met/rotate/cma_0097_98268_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0097_98268.jpg,artworks_met/rotate/cma_0097_98268_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0097_98268.jpg,artworks_met/rotate/cma_0098_122351_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0098_122351.jpg,artworks_met/rotate/cma_0098_122351_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0098_122351.jpg,artworks_met/rotate/cma_0099_126769_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0099_126769.jpg,artworks_met/rotate/cma_0099_126769_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0099_126769.jpg,artworks_met/rotate/cma_0100_135661_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0100_135661.jpg,artworks_met/rotate/cma_0100_135661_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0100_135661.jpg,artworks_met/rotate/cma_0101_135214_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0101_135214.jpg,artworks_met/rotate/cma_0101_135214_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0101_135214.jpg,artworks_met/rotate/cma_0102_97155_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0102_97155.jpg,artworks_met/rotate/cma_0102_97155_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0102_97155.jpg,artworks_met/rotate/cma_0103_134072_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0103_134072.jpg,artworks_met/rotate/cma_0103_134072_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0103_134072.jpg,artworks_met/rotate/cma_0104_124089_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0104_124089.jpg,artworks_met/rotate/cma_0104_124089_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0104_124089.jpg,artworks_met/rotate/cma_0105_136510_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0105_136510.jpg,artworks_met/rotate/cma_0105_136510_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0105_136510.jpg,artworks_met/rotate/cma_0106_155783_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0106_155783.jpg,artworks_met/rotate/cma_0106_155783_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0106_155783.jpg,artworks_met/rotate/cma_0107_136911_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0107_136911.jpg,artworks_met/rotate/cma_0107_136911_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0107_136911.jpg,artworks_met/rotate/cma_0108_147017_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0108_147017.jpg,artworks_met/rotate/cma_0108_147017_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0108_147017.jpg,artworks_met/rotate/cma_0109_143602_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0109_143602.jpg,artworks_met/rotate/cma_0109_143602_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0109_143602.jpg,artworks_met/rotate/cma_0110_135539_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0110_135539.jpg,artworks_met/rotate/cma_0110_135539_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0110_135539.jpg,artworks_met/rotate/cma_0111_149768_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0111_149768.jpg,artworks_met/rotate/cma_0111_149768_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0111_149768.jpg,artworks_met/rotate/cma_0112_156112_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0112_156112.jpg,artworks_met/rotate/cma_0112_156112_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0112_156112.jpg,artworks_met/rotate/cma_0113_111811_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0113_111811.jpg,artworks_met/rotate/cma_0113_111811_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0113_111811.jpg,artworks_met/rotate/cma_0114_155665_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0114_155665.jpg,artworks_met/rotate/cma_0114_155665_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0114_155665.jpg,artworks_met/rotate/cma_0115_122338_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0115_122338.jpg,artworks_met/rotate/cma_0115_122338_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0115_122338.jpg,artworks_met/rotate/cma_0116_123985_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0116_123985.jpg,artworks_met/rotate/cma_0116_123985_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0116_123985.jpg,artworks_met/rotate/cma_0117_149665_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0117_149665.jpg,artworks_met/rotate/cma_0117_149665_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0117_149665.jpg,artworks_met/rotate/cma_0118_171296_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0118_171296.jpg,artworks_met/rotate/cma_0118_171296_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0118_171296.jpg,artworks_met/rotate/cma_0119_148753_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0119_148753.jpg,artworks_met/rotate/cma_0119_148753_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0119_148753.jpg,artworks_met/rotate/cma_0120_106841_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0120_106841.jpg,artworks_met/rotate/cma_0120_106841_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0120_106841.jpg,artworks_met/rotate/cma_0121_135920_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0121_135920.jpg,artworks_met/rotate/cma_0121_135920_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0121_135920.jpg,artworks_met/rotate/cma_0122_128392_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0122_128392.jpg,artworks_met/rotate/cma_0122_128392_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0122_128392.jpg,artworks_met/rotate/cma_0123_128842_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0123_128842.jpg,artworks_met/rotate/cma_0123_128842_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0123_128842.jpg,artworks_met/rotate/cma_0124_98823_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0124_98823.jpg,artworks_met/rotate/cma_0124_98823_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0124_98823.jpg,artworks_met/rotate/cma_0125_147938_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0125_147938.jpg,artworks_met/rotate/cma_0125_147938_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0125_147938.jpg,artworks_met/rotate/cma_0126_153603_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0126_153603.jpg,artworks_met/rotate/cma_0126_153603_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0126_153603.jpg,artworks_met/rotate/cma_0127_155860_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0127_155860.jpg,artworks_met/rotate/cma_0127_155860_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0127_155860.jpg,artworks_met/rotate/cma_0128_160289_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0128_160289.jpg,artworks_met/rotate/cma_0128_160289_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0128_160289.jpg,artworks_met/rotate/cma_0129_135538_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0129_135538.jpg,artworks_met/rotate/cma_0129_135538_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0129_135538.jpg,artworks_met/rotate/cma_0130_142792_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0130_142792.jpg,artworks_met/rotate/cma_0130_142792_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0130_142792.jpg,artworks_met/rotate/cma_0131_283088_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0131_283088.jpg,artworks_met/rotate/cma_0131_283088_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0131_283088.jpg,artworks_met/rotate/cma_0132_145412_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0132_145412.jpg,artworks_met/rotate/cma_0132_145412_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0132_145412.jpg,artworks_met/rotate/cma_0133_103366_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0133_103366.jpg,artworks_met/rotate/cma_0133_103366_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0133_103366.jpg,artworks_met/rotate/cma_0134_119143_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0134_119143.jpg,artworks_met/rotate/cma_0134_119143_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0134_119143.jpg,artworks_met/rotate/cma_0135_138885_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0135_138885.jpg,artworks_met/rotate/cma_0135_138885_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0135_138885.jpg,artworks_met/rotate/cma_0136_140078_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0136_140078.jpg,artworks_met/rotate/cma_0136_140078_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0136_140078.jpg,artworks_met/rotate/cma_0137_142560_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0137_142560.jpg,artworks_met/rotate/cma_0137_142560_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0137_142560.jpg,artworks_met/rotate/cma_0138_129799_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0138_129799.jpg,artworks_met/rotate/cma_0138_129799_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0138_129799.jpg,artworks_met/rotate/cma_0139_148021_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0139_148021.jpg,artworks_met/rotate/cma_0139_148021_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0139_148021.jpg,artworks_met/rotate/cma_0140_119132_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0140_119132.jpg,artworks_met/rotate/cma_0140_119132_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0140_119132.jpg,artworks_met/rotate/cma_0141_98627_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0141_98627.jpg,artworks_met/rotate/cma_0141_98627_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0141_98627.jpg,artworks_met/rotate/cma_0142_145450_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0142_145450.jpg,artworks_met/rotate/cma_0142_145450_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0142_145450.jpg,artworks_met/rotate/cma_0143_149146_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0143_149146.jpg,artworks_met/rotate/cma_0143_149146_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0143_149146.jpg,artworks_met/rotate/cma_0144_127239_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0144_127239.jpg,artworks_met/rotate/cma_0144_127239_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0144_127239.jpg,artworks_met/rotate/cma_0145_146148_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0145_146148.jpg,artworks_met/rotate/cma_0145_146148_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0145_146148.jpg,artworks_met/rotate/cma_0146_113202_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0146_113202.jpg,artworks_met/rotate/cma_0146_113202_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0146_113202.jpg,artworks_met/rotate/cma_0147_143165_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0147_143165.jpg,artworks_met/rotate/cma_0147_143165_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0147_143165.jpg,artworks_met/rotate/cma_0148_124739_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0148_124739.jpg,artworks_met/rotate/cma_0148_124739_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0148_124739.jpg,artworks_met/rotate/cma_0149_172815_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0149_172815.jpg,artworks_met/rotate/cma_0149_172815_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0149_172815.jpg,artworks_met/rotate/cma_0150_145407_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0150_145407.jpg,artworks_met/rotate/cma_0150_145407_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0150_145407.jpg,artworks_met/rotate/cma_0151_137198_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0151_137198.jpg,artworks_met/rotate/cma_0151_137198_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0151_137198.jpg,artworks_met/rotate/cma_0152_145463_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0152_145463.jpg,artworks_met/rotate/cma_0152_145463_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0152_145463.jpg,artworks_met/rotate/cma_0153_159234_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0153_159234.jpg,artworks_met/rotate/cma_0153_159234_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0153_159234.jpg,artworks_met/rotate/cma_0154_106088_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0154_106088.jpg,artworks_met/rotate/cma_0154_106088_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0154_106088.jpg,artworks_met/rotate/cma_0155_115405_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0155_115405.jpg,artworks_met/rotate/cma_0155_115405_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0155_115405.jpg,artworks_met/rotate/cma_0156_135310_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0156_135310.jpg,artworks_met/rotate/cma_0156_135310_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0156_135310.jpg,artworks_met/rotate/cma_0157_152834_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0157_152834.jpg,artworks_met/rotate/cma_0157_152834_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0157_152834.jpg,artworks_met/rotate/cma_0158_130130_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0158_130130.jpg,artworks_met/rotate/cma_0158_130130_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0158_130130.jpg,artworks_met/rotate/cma_0159_144743_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0159_144743.jpg,artworks_met/rotate/cma_0159_144743_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0159_144743.jpg,artworks_met/rotate/cma_0160_153765_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0160_153765.jpg,artworks_met/rotate/cma_0160_153765_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0160_153765.jpg,artworks_met/rotate/cma_0161_114974_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0161_114974.jpg,artworks_met/rotate/cma_0161_114974_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0161_114974.jpg,artworks_met/rotate/cma_0162_168322_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0162_168322.jpg,artworks_met/rotate/cma_0162_168322_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0162_168322.jpg,artworks_met/rotate/cma_0163_129216_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0163_129216.jpg,artworks_met/rotate/cma_0163_129216_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0163_129216.jpg,artworks_met/rotate/cma_0164_149101_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0164_149101.jpg,artworks_met/rotate/cma_0164_149101_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0164_149101.jpg,artworks_met/rotate/cma_0165_135336_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0165_135336.jpg,artworks_met/rotate/cma_0165_135336_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0165_135336.jpg,artworks_met/rotate/cma_0166_112876_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0166_112876.jpg,artworks_met/rotate/cma_0166_112876_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0166_112876.jpg,artworks_met/rotate/cma_0167_141644_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0167_141644.jpg,artworks_met/rotate/cma_0167_141644_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0167_141644.jpg,artworks_met/rotate/cma_0168_122979_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0168_122979.jpg,artworks_met/rotate/cma_0168_122979_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0168_122979.jpg,artworks_met/rotate/cma_0169_147084_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0169_147084.jpg,artworks_met/rotate/cma_0169_147084_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0169_147084.jpg,artworks_met/rotate/cma_0170_137298_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0170_137298.jpg,artworks_met/rotate/cma_0170_137298_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0170_137298.jpg,artworks_met/rotate/cma_0171_147480_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0171_147480.jpg,artworks_met/rotate/cma_0171_147480_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0171_147480.jpg,artworks_met/rotate/cma_0172_147155_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0172_147155.jpg,artworks_met/rotate/cma_0172_147155_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0172_147155.jpg,artworks_met/rotate/cma_0173_136680_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0173_136680.jpg,artworks_met/rotate/cma_0173_136680_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0173_136680.jpg,artworks_met/rotate/cma_0174_135185_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0174_135185.jpg,artworks_met/rotate/cma_0174_135185_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0174_135185.jpg,artworks_met/rotate/cma_0175_152017_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0175_152017.jpg,artworks_met/rotate/cma_0175_152017_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0175_152017.jpg,artworks_met/rotate/cma_0176_121188_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0176_121188.jpg,artworks_met/rotate/cma_0176_121188_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0176_121188.jpg,artworks_met/rotate/cma_0177_123168_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0177_123168.jpg,artworks_met/rotate/cma_0177_123168_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0177_123168.jpg,artworks_met/rotate/cma_0178_141935_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0178_141935.jpg,artworks_met/rotate/cma_0178_141935_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0178_141935.jpg,artworks_met/rotate/cma_0179_136217_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0179_136217.jpg,artworks_met/rotate/cma_0179_136217_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0179_136217.jpg,artworks_met/rotate/cma_0180_135420_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0180_135420.jpg,artworks_met/rotate/cma_0180_135420_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0180_135420.jpg,artworks_met/rotate/cma_0181_130939_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0181_130939.jpg,artworks_met/rotate/cma_0181_130939_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0181_130939.jpg,artworks_met/rotate/cma_0182_144495_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0182_144495.jpg,artworks_met/rotate/cma_0182_144495_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0182_144495.jpg,artworks_met/rotate/cma_0183_161427_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0183_161427.jpg,artworks_met/rotate/cma_0183_161427_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0183_161427.jpg,artworks_met/rotate/cma_0184_144961_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0184_144961.jpg,artworks_met/rotate/cma_0184_144961_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0184_144961.jpg,artworks_met/rotate/cma_0185_114684_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0185_114684.jpg,artworks_met/rotate/cma_0185_114684_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0185_114684.jpg,artworks_met/rotate/cma_0186_147519_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0186_147519.jpg,artworks_met/rotate/cma_0186_147519_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0186_147519.jpg,artworks_met/rotate/cma_0187_119326_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0187_119326.jpg,artworks_met/rotate/cma_0187_119326_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0187_119326.jpg,artworks_met/rotate/cma_0188_144280_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0188_144280.jpg,artworks_met/rotate/cma_0188_144280_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0188_144280.jpg,artworks_met/rotate/cma_0189_142298_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0189_142298.jpg,artworks_met/rotate/cma_0189_142298_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0189_142298.jpg,artworks_met/rotate/cma_0190_129300_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0190_129300.jpg,artworks_met/rotate/cma_0190_129300_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0190_129300.jpg,artworks_met/rotate/cma_0191_93992_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0191_93992.jpg,artworks_met/rotate/cma_0191_93992_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0191_93992.jpg,artworks_met/rotate/cma_0192_145473_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0192_145473.jpg,artworks_met/rotate/cma_0192_145473_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0192_145473.jpg,artworks_met/rotate/cma_0193_130360_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0193_130360.jpg,artworks_met/rotate/cma_0193_130360_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0193_130360.jpg,artworks_met/rotate/cma_0194_165154_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0194_165154.jpg,artworks_met/rotate/cma_0194_165154_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0194_165154.jpg,artworks_met/rotate/cma_0195_125101_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0195_125101.jpg,artworks_met/rotate/cma_0195_125101_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0195_125101.jpg,artworks_met/rotate/cma_0196_93984_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0196_93984.jpg,artworks_met/rotate/cma_0196_93984_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0196_93984.jpg,artworks_met/rotate/cma_0197_149105_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0197_149105.jpg,artworks_met/rotate/cma_0197_149105_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0197_149105.jpg,artworks_met/rotate/cma_0198_149107_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0198_149107.jpg,artworks_met/rotate/cma_0198_149107_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0198_149107.jpg,artworks_met/rotate/cma_0199_102549_rotate.jpg,not_plagiarized,rotate,negative
artworks_met/cma_0199_102549.jpg,artworks_met/rotate/cma_0199_102549_rotate.jpg,plagiarized,rotate,positive
artworks_met/cma_0199_102549.jpg,artworks_met/rotate/cma_0200_108541_rotate.jpg,not_plagiarized,rotate,negative
